timestamp,x,y,z
1789307197.672,-0.11485548317432404,0.21774685382843018,9.88833999633789
1789307199.763,-0.11246266216039658,0.20398813486099243,9.872786521911621
1789307200.825,-0.09092725813388824,0.19740787148475647,9.882357597351074
1789307201.842,-0.09451649338006973,0.2153540402650833,9.870991706848145
1789307203.872,-0.11306086927652359,0.20757736265659332,9.878170013427734
1789307204.886,-0.07178468257188797,0.20817556977272034,9.883553504943848
1789307205.932,-0.11006984114646912,0.19980068504810333,9.88833999633789
1789307206.988,-0.07956135272979736,0.19381862878799438,9.865608215332031
1789307207.994,-0.09870393574237823,0.20398813486099243,9.853643417358398
1789307210.038,-0.1052841991186142,0.20877377688884735,9.865009307861328
1789307211.090,-0.11844471842050552,0.20817556977272034,9.888937950134277
1789307212.140,-0.09391828626394272,0.1860419660806656,9.875179290771484
1789307213.153,-0.09690931439399719,0.19322042167186737,9.906285285949707
1789307214.202,-0.09451649338006973,0.20518454909324646,9.873982429504395
1789307215.212,-0.07597211748361588,0.21774685382843018,9.8871431350708
1789307216.227,-0.08973085135221481,0.20578274130821228,9.857831001281738
1789307217.244,-0.09092725813388824,0.20039889216423035,9.871589660644531
1789307218.246,-0.10887342691421509,0.20937198400497437,9.869794845581055
1789307220.276,-0.09391828626394272,0.2105683982372284,9.872187614440918
1789307221.307,-0.0891326442360878,0.21236300468444824,9.894919395446777
1789307222.367,-0.11425728350877762,0.2021935135126114,9.875179290771484
1789307223.394,-0.11904292553663254,0.21296121180057526,9.887741088867188
1789307224.441,-0.10348957777023315,0.2063809484243393,9.857831001281738
1789307225.455,-0.09870393574237823,0.2027917206287384,9.877572059631348
1789307226.458,-0.09810572862625122,0.2021935135126114,9.855438232421875
1789307227.472,-0.10588239878416061,0.19202402234077454,9.859027862548828
1789307228.486,-0.0975075215101242,0.20937198400497437,9.873384475708008
1789307229.530,-0.09631111472845078,0.20877377688884735,9.865009307861328
1789307230.576,-0.10767702013254166,0.21595224738121033,9.883553504943848
1789307231.589,-0.10049854964017868,0.19561325013637543,9.864411354064941
1789307240.947,-0.10229317098855972,0.22073788940906525,9.863813400268555
1789307241.958,-0.09092725813388824,0.21595224738121033,9.868598937988281
1789307243.008,-0.08015955984592438,0.20578274130821228,9.879964828491211
1789307244.038,-0.09990034252405167,0.20937198400497437,9.869196891784668
1789307245.068,-0.10408778488636017,0.2147558331489563,9.878170013427734
1789307246.083,-0.12083754688501358,0.20458634197711945,9.882357597351074
1789307247.128,-0.10648060590028763,0.2189432680606842,9.88833999633789
1789307248.176,-0.0933200865983963,0.2069791555404663,9.855438232421875
1789307249.211,-0.09631111472845078,0.21176479756832123,9.865608215332031
1789307250.243,-0.08075776696205139,0.2021935135126114,9.863813400268555
1789307252.325,-0.10767702013254166,0.20398813486099243,9.869196891784668
1789307253.360,-0.0975075215101242,0.2225325107574463,9.853643417358398
1789307254.421,-0.10707881301641464,0.2069791555404663,9.866804122924805
1789307255.435,-0.11066804826259613,0.21176479756832123,9.889535903930664
1789307256.495,-0.09092725813388824,0.19680966436862946,9.900303840637207
1789307257.557,-0.09870393574237823,0.19621145725250244,9.8871431350708
1789307258.585,-0.1010967567563057,0.21296121180057526,9.875777244567871
1789307259.589,-0.09152546525001526,0.19381862878799438,9.886545181274414
1789307261.643,-0.11306086927652359,0.22013968229293823,9.876375198364258
1789307263.720,-0.10468599200248718,0.20937198400497437,9.883553504943848
1789307264.758,-0.09391828626394272,0.20099709928035736,9.871589660644531
1789307265.805,-0.10468599200248718,0.2027917206287384,9.875179290771484
1789307266.849,-0.08434699475765228,0.19561325013637543,9.868000984191895
1789307267.863,-0.1094716340303421,0.20159530639648438,9.860223770141602
1789307268.922,-0.11485548317432404,0.21176479756832123,9.851848602294922
1789307269.935,-0.10289137065410614,0.2063809484243393,9.884750366210938
1789307270.966,-0.10827522724866867,0.1866401731967926,9.876375198364258
1789307272.014,-0.11485548317432404,0.20338992774486542,9.887741088867188
1789307273.027,-0.10289137065410614,0.19142581522464752,9.869196891784668
1789307274.071,-0.1052841991186142,0.2069791555404663,9.872187614440918
1789307275.087,-0.11246266216039658,0.20518454909324646,9.862018585205078
1789307276.093,-0.1010967567563057,0.20039889216423035,9.873982429504395
1789307277.106,-0.08793623000383377,0.19322042167186737,9.877572059631348
1789307278.153,-0.08135596662759781,0.2027917206287384,9.891928672790527
1789307279.179,-0.10767702013254166,0.21296121180057526,9.866206169128418
1789307280.194,-0.10887342691421509,0.20997019112110138,9.872187614440918
1789307281.196,-0.10289137065410614,0.20757736265659332,9.889535903930664
1789307282.200,-0.09870393574237823,0.2231307178735733,9.871589660644531
1789307283.245,-0.09810572862625122,0.18903298676013947,9.884750366210938
1789307284.291,-0.07477571070194244,0.20458634197711945,9.873384475708008
1789307285.339,-0.10707881301641464,0.20817556977272034,9.853643417358398
1789307286.385,-0.09990034252405167,0.20338992774486542,9.864411354064941
1789307287.437,-0.10169496387243271,0.1818545162677765,9.862616539001465
1789307288.483,-0.10707881301641464,0.18963119387626648,9.850054740905762
1789307289.494,-0.11006984114646912,0.20757736265659332,9.88833999633789
1789307291.543,-0.09631111472845078,0.19561325013637543,9.868598937988281
1789307292.605,-0.09511470049619675,0.2189432680606842,9.863813400268555
1789307293.618,-0.10348957777023315,0.20398813486099243,9.879964828491211
1789307294.649,-0.08973085135221481,0.2021935135126114,9.873384475708008
1789307295.710,-0.10169496387243271,0.20877377688884735,9.881160736083984
1789307296.721,-0.10468599200248718,0.2063809484243393,9.859027862548828
1789307297.768,-0.1010967567563057,0.20458634197711945,9.865608215332031
1789307298.826,-0.10289137065410614,0.19621145725250244,9.869196891784668
1789307299.843,-0.0891326442360878,0.20877377688884735,9.879964828491211
1789307300.903,-0.10348957777023315,0.2147558331489563,9.891928672790527
1789307301.940,-0.10049854964017868,0.2063809484243393,9.875777244567871
1789307302.988,-0.11186445504426956,0.1908276081085205,9.870991706848145
1789307303.989,-0.0975075215101242,0.21954147517681122,9.818947792053223
1789307305.049,-0.12442677468061447,0.2147558331489563,9.865009307861328
1789307306.079,-0.10169496387243271,0.1986042857170105,9.877572059631348
1789307307.127,-0.10887342691421509,0.20997019112110138,9.88415241241455
1789307308.187,-0.1094716340303421,0.20039889216423035,9.864411354064941
1789307309.221,-0.1178465187549591,0.19621145725250244,9.866804122924805
1789307310.265,-0.09870393574237823,0.21236300468444824,9.880562782287598
