timestamp,x,y,z
1789306687.798,-0.04127619042992592,0.1417747437953949,9.904491424560547
1789306688.799,-0.03290131315588951,0.1579262912273407,9.89133071899414
1789306689.823,-0.0364905446767807,0.16031911969184875,9.866804122924805
1789306690.871,-0.02153540402650833,0.14895321428775787,9.879964828491211
1789306691.881,-0.031106693670153618,0.14656038582324982,9.880562782287598
1789306692.895,-0.026919255033135414,0.15254244208335876,9.874580383300781
1789306693.955,-0.02871387079358101,0.1417747437953949,9.872187614440918
1789306694.997,-0.03888336941599846,0.15134602785110474,9.854840278625488
1789306696.010,-0.022133609279990196,0.14656038582324982,9.859625816345215
1789306698.085,-0.03768695518374443,0.14416755735874176,9.877572059631348
1789306699.099,-0.023330021649599075,0.13938191533088684,9.860223770141602
1789306700.161,-0.04307080805301666,0.15732808411121368,9.857233047485352
1789306701.181,-0.031106693670153618,0.15912270545959473,9.862616539001465
1789306702.225,-0.04007977992296219,0.14117653667926788,9.89013385772705
1789306703.255,-0.024526432156562805,0.15314064919948578,9.876974105834961
1789306704.300,-0.02632104977965355,0.15254244208335876,9.886545181274414
1789306705.359,-0.04247260093688965,0.13998012244701385,9.887741088867188
1789306706.394,-0.02153540402650833,0.1453639715909958,9.878767967224121
1789306708.475,-0.0364905446767807,0.1423729509115219,9.875179290771484
1789306709.486,-0.037088751792907715,0.14476576447486877,9.856635093688965
1789306710.490,-0.04127619042992592,0.14057832956314087,9.875777244567871
1789306711.536,-0.03768695518374443,0.13519448041915894,9.856635093688965
1789306713.609,-0.017946170642971992,0.15074782073497772,9.872786521911621
1789306714.639,-0.02632104977965355,0.15194423496723175,9.886545181274414
1789306715.687,-0.017946170642971992,0.14297115802764893,9.873982429504395
1789306716.699,-0.039481572806835175,0.14057832956314087,9.872786521911621
1789306717.759,-0.03888336941599846,0.1657029688358307,9.871589660644531
1789306718.802,-0.028115665540099144,0.1621137410402298,9.88833999633789
1789306719.831,-0.020937198773026466,0.15314064919948578,9.870991706848145
1789306721.905,-0.03290131315588951,0.13639089465141296,9.89013385772705
1789306722.921,-0.04187439754605293,0.14895321428775787,9.881160736083984
1789306723.924,-0.022133609279990196,0.15254244208335876,9.884750366210938
1789306724.984,-0.04366901144385338,0.14416755735874176,9.897313117980957
1789306725.998,-0.0364905446767807,0.15672987699508667,9.875179290771484
1789306727.055,-0.019740786403417587,0.14656038582324982,9.88415241241455
1789306728.087,-0.02392822690308094,0.15493527054786682,9.879964828491211
1789306729.101,-0.05024927482008934,0.1585244983434677,9.88833999633789
1789306730.144,-0.030508488416671753,0.1537388563156128,9.871589660644531
1789306731.144,-0.0323031060397625,0.14775680005550385,9.882357597351074
1789306732.159,-0.03409772366285324,0.1543370634317398,9.858428955078125
1789306733.160,-0.01615155301988125,0.1537388563156128,9.89432144165039
1789306735.252,-0.024526432156562805,0.16749759018421173,9.884750366210938
1789306736.312,-0.03170489892363548,0.14416755735874176,9.864411354064941
1789306737.359,-0.028115665540099144,0.13220344483852386,9.876974105834961
1789306738.374,-0.029910283163189888,0.14476576447486877,9.893125534057617
1789306739.390,-0.026919255033135414,0.1543370634317398,9.886545181274414
1789306741.453,-0.02751746028661728,0.1453639715909958,9.872786521911621
1789306742.495,-0.010169495828449726,0.14476576447486877,9.889535903930664
1789306743.527,-0.04666004329919815,0.16331014037132263,9.870991706848145
1789306744.528,-0.022133609279990196,0.1501496136188507,9.873982429504395
1789306745.586,-0.02392822690308094,0.1495514214038849,9.865009307861328
1789306746.599,-0.029312077909708023,0.14117653667926788,9.868598937988281
1789306747.603,-0.039481572806835175,0.16689938306808472,9.869196891784668
1789306749.624,-0.03170489892363548,0.15194423496723175,9.867402076721191
