timestamp,x,y,z
1789306896.730,-0.04366901144385338,0.14656038582324982,9.857831001281738
1789306897.753,-0.019740786403417587,0.1537388563156128,9.861420631408691
1789306898.766,-0.04187439754605293,0.14656038582324982,9.869196891784668
1789306899.767,-0.038285162299871445,0.14117653667926788,9.873384475708008
1789306900.786,-0.03888336941599846,0.1381855010986328,9.89551830291748
1789306901.837,-0.024526432156562805,0.14835500717163086,9.873384475708008
1789306902.899,-0.0323031060397625,0.13280165195465088,9.869794845581055
1789306903.959,-0.040677983313798904,0.14297115802764893,9.875179290771484
1789306904.971,-0.04546362906694412,0.16031911969184875,9.876974105834961
1789306906.987,-0.02512463741004467,0.16271193325519562,9.88415241241455
1789306908.001,-0.038285162299871445,0.1579262912273407,9.862018585205078
1789306909.030,-0.023330021649599075,0.14416755735874176,9.868598937988281
1789306910.050,-0.028115665540099144,0.15553347766399384,9.873982429504395
1789306912.083,-0.038285162299871445,0.16271193325519562,9.8871431350708
1789306913.119,-0.019142581149935722,0.1579262912273407,9.862616539001465
1789306914.168,-0.048454657196998596,0.16929219663143158,9.882357597351074
1789306915.230,-0.020338991656899452,0.14835500717163086,9.871589660644531
1789306916.291,-0.040677983313798904,0.1663011759519577,9.869794845581055
1789306917.347,-0.03529413416981697,0.13938191533088684,9.879964828491211
1789306918.353,-0.039481572806835175,0.15194423496723175,9.869794845581055
1789306919.370,-0.035892341285943985,0.1453639715909958,9.889535903930664
1789306920.380,-0.02153540402650833,0.13998012244701385,9.872187614440918
1789306921.397,-0.035892341285943985,0.14656038582324982,9.880562782287598
1789306922.443,-0.040677983313798904,0.16031911969184875,9.876375198364258
1789306923.470,-0.02392822690308094,0.1459621787071228,9.872187614440918
1789306924.481,-0.047258246690034866,0.18305093050003052,9.861420631408691
1789306925.482,-0.02751746028661728,0.16151553392410278,9.90269660949707
1789306926.527,-0.02153540402650833,0.15134602785110474,9.864411354064941
1789306927.588,-0.03768695518374443,0.13998012244701385,9.868000984191895
1789306928.633,-0.03349951654672623,0.14715859293937683,9.88415241241455
